Source,Name,Race,Gender,Class,Health,Magicka,Stamina,Primary Skills,Faction(s),Essential,Aggression,Morality,Location,Smithing,Heavy Armor,Block,Two-Handed,One-Handed,Archery,Light Armor,Sneak,Lockpicking,Pickpocket,Speech,Alchemy,Illusion,Conjuration,Destruction,Restoration,Alteration,Enchanting,text
https://en.uesp.net/wiki/Skyrim:Zaria,Zaria,Redguard,Female,Warrior,50,50,50,,CrimeFactionFalkreath; FalkreathGraveConcoctionsFaction; JobHousecarlFaction; JobLumberjackFaction; JobMerchantFaction; ServicesFalkreathGraveConcoctions; TownFalkreathFaction,Yes,Aggressive,No Crime,,20,15,20,15,25,20,15,15,15,15,15,15,15,15,20,15,20,15,Zaria: Redguard Warrior from Unknown. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Bolund,Bolund,Nord,Male,Warrior,85,50,60,"One-handed, Two-handed",CrimeFactionFalkreath; FalkreathGrayPineGoodsFaction; JobLumberjackFaction; TownFalkreathFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Bolund: Nord Warrior from Unknown. Skills: One-handed, Two-handed"
https://en.uesp.net/wiki/Skyrim:Solaf,Solaf,Nord,Male,Lumberjack,75,60,60,Two-handed,CrimeFactionFalkreath; FalkreathGrayPineGoodsFaction; ServicesFalkreathGrayPineGoods; TownFalkreathFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Solaf: Nord Lumberjack from Unknown. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Kust,Kust,Nord,Male,Monk,75,60,60,Two-handed,CrimeFactionFalkreath; FalkreathHouseofArkayFaction; TownFalkreathFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Kust: Nord Monk from Unknown. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Runil,Runil,High Elf,Male,Priest,75,50,70,"Conjuration, Illusion",Conjuration Trainer; CrimeFactionFalkreath; FalkreathHouseofArkayFaction; Favor205QuestGiverFaction; Skill Trainer; TownFalkreathFaction,No,Unaggressive,No Crime,Hall of the Dead,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"Runil: High Elf Priest from Hall of the Dead. Skills: Conjuration, Illusion"
https://en.uesp.net/wiki/Skyrim:Helvard,Helvard,Nord,Male,Warrior,85,50,60,"One-handed, Two-handed",CrimeFactionFalkreath; FalkreathJarlsLonghouseFaction; Imperial Government; Ruling Government; Sons of Skyrim Government; TownFalkreathFaction,No,Aggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Helvard: Nord Warrior from Unknown. Skills: One-handed, Two-handed"
https://en.uesp.net/wiki/Skyrim:Siddgeir,Siddgeir,Nord,Male,Pawnbroker,75,60,60,"Speech, Two-handed",CrimeFactionFalkreath; FalkreathJarlsLonghouseFaction; Favor110QuestGiverFaction; Favor154QuestGiverFaction; Favor258QuestGiverFaction; Imperial Government; MQ201PartyGuestHappy; NPCs the Player cannot marry; Ruling Government; TownFalkreathFaction; faction for party guests,Yes,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Siddgeir: Nord Pawnbroker from Unknown. Skills: Speech, Two-handed"
https://en.uesp.net/wiki/Skyrim:Legate_Skulnar,Legate Skulnar,Nord,Male,Soldier,50+(PC-4)×2,50,50+(PC-4)×1.8,"Archery, Block, One-handed, Two-handed",CWDialogueSoldierFaction; CWFieldCOFaction; CWImperialFactionNPC; CWImperialFaction; CWImperialFieldCOVoiceTypeFaction; CrimeFactionImperial; Faction for CW soldiers; Guard Faction,Yes,Aggressive,No Crime,"Jarl's Longhouse, Falkreath Imperial Camp",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Legate Skulnar: Nord Soldier from Jarl's Longhouse, Falkreath Imperial Camp. Skills: Archery, Block, One-handed, Two-handed"
https://en.uesp.net/wiki/Skyrim:Nenya,Nenya,High Elf,Female,Fire/Frost/Shock Mage,75,70,50,"Destruction, Illusion, Restoration",CrimeFactionFalkreath; FalkreathJarlsLonghouseFaction; Imperial Government; Ruling Government; TownFalkreathFaction,Yes,Unaggressive,No Crime,,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"Nenya: High Elf Fire/Frost/Shock Mage from Unknown. Skills: Destruction, Illusion, Restoration"
https://en.uesp.net/wiki/Skyrim:Rayya,Rayya,Redguard,Female,Warrior,205-671,50,80-214,"Heavy Armor, One-handed, Archery, Block",BYOHHousecarlFaction; BYOHHousecarlFalkreathCrimeFaction; CurrentFollowerFaction; PlayerFaction; PlayerHousecarlFaction; PotentialFollowerFaction; PotentialMarriageFaction,No,Aggressive,Any Crime,Jarl's Longhouse,20,15,20,15,25,20,15,15,15,15,15,15,15,15,20,15,20,15,"Rayya: Redguard Warrior from Jarl's Longhouse. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Lod,Lod,Nord,Male,Blacksmith,77,56,62,"Smithing, Speech, Two-handed",CrimeFactionFalkreath; FalkreathLodsHouseFaction; JobBlacksmithFaction; JobMerchantFaction; ServicesFalkreathBlacksmith; TownFalkreathFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Lod: Nord Blacksmith from Unknown. Skills: Smithing, Speech, Two-handed"
https://en.uesp.net/wiki/Skyrim:Imedhnain,Imedhnain,Breton,Male,Food Vendor,50,50,50,,CrimeFactionReach; MarkarthArnleifandSonsFaction; ServicesMarkarthArnleifandSons; TownMarkarthFaction,No,Unaggressive,No Crime,,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,Imedhnain: Breton Food Vendor from Unknown. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Lisbet,Lisbet,Nord,Female,Food Vendor,50,50,50,,CrimeFactionReach; MS02VictimsFaction; MarkarthArnleifandSonsFaction; Prevents filling aliases in WIGreeting; ServicesMarkarthArnleifandSons; TownMarkarthFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Lisbet: Nord Food Vendor from Unknown. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Captain_Aquilius,Captain Aquilius,Redguard,Male,Bandit,35-489,25,70-246,"One-handed, Two-handed, Block, Light Armor",,No,Aggressive,No Crime,Calcelmo's Tower,20,15,20,15,25,20,15,15,15,15,15,15,15,15,20,15,20,15,"Captain Aquilius: Redguard Bandit from Calcelmo's Tower. Skills: One-handed, Two-handed, Block, Light Armor"
https://en.uesp.net/wiki/Skyrim:Borkul_the_Beast,Borkul the Beast,Orc,Male,Orc Warrior,100+(PC-1)×11.7,50+(PC-1)×3.3,50,"Heavy Armor, One-handed, Archery, Sneak",CrimeFactionCidhnaMine; DruadachRedoubtFaction; TownCidhnaMinePrisonerFaction,No,Aggressive,No Crime,"Cidhna Mine, then Druadach Redoubt",28,25,29,25,36,34,35,37,39,40,42,44,45,47,49,51,52,54,"Borkul the Beast: Orc Orc Warrior from Cidhna Mine, then Druadach Redoubt. Skills: Heavy Armor, One-handed, Archery, Sneak"
https://en.uesp.net/wiki/Skyrim:Braig,Braig,Breton,Male,Witchblade,50+(PC-1)×10,50+(PC-1)×5,50,"Destruction, One-handed, Block, Illusion",CrimeFactionCidhnaMine; DruadachRedoubtFaction; TownCidhnaMinePrisonerFaction,No,Aggressive,Violence Against Enemies,"Cidhna Mine, then Druadach Redoubt",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Braig: Breton Witchblade from Cidhna Mine, then Druadach Redoubt. Skills: Destruction, One-handed, Block, Illusion"
https://en.uesp.net/wiki/Skyrim:Duach,Duach,Breton,Male,Witchblade,25+(PC-2)×5,50+(PC-2)×2.5,50,"Destruction, One-handed, Block, Illusion",CrimeFactionCidhnaMine; DruadachRedoubtFaction; TownCidhnaMinePrisonerFaction,No,Aggressive,Violence Against Enemies,"Cidhna Mine, then Druadach Redoubt",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Duach: Breton Witchblade from Cidhna Mine, then Druadach Redoubt. Skills: Destruction, One-handed, Block, Illusion"
https://en.uesp.net/wiki/Skyrim:Grisvar_the_Unlucky,Grisvar the Unlucky,Nord,Male,Thief,47,50,83,"Light Armor, One-handed, Sneak, Two-handed",CrimeFactionCidhnaMine; TownCidhnaMinePrisonerFaction,No,Unaggressive,Property Crime Only,Cidhna Mine,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Grisvar the Unlucky: Nord Thief from Cidhna Mine. Skills: Light Armor, One-handed, Sneak, Two-handed"
https://en.uesp.net/wiki/Skyrim:Madanach,Madanach,Breton,Male,Witchblade,50+(PC-1)×10,50+(PC-1)×5,50,"Destruction, One-handed, Block, Illusion",CrimeFactionCidhnaMine; DruadachRedoubtFaction; TownCidhnaMinePrisonerFaction,No,Aggressive,Violence Against Enemies,"Cidhna Mine, then Druadach Redoubt",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Madanach: Breton Witchblade from Cidhna Mine, then Druadach Redoubt. Skills: Destruction, One-handed, Block, Illusion"
https://en.uesp.net/wiki/Skyrim:Odvan,Odvan,Breton,Male,Witchblade,50+(PC-1)×10,50+(PC-1)×5,50,"Destruction, One-handed, Block, Illusion",CrimeFactionCidhnaMine; DruadachRedoubtFaction; TownCidhnaMinePrisonerFaction,No,Aggressive,No Crime,"Cidhna Mine, then Druadach Redoubt",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Odvan: Breton Witchblade from Cidhna Mine, then Druadach Redoubt. Skills: Destruction, One-handed, Block, Illusion"
https://en.uesp.net/wiki/Skyrim:Uraccen,Uraccen,Breton,Male,Witchblade,50+(PC-1)×10,50+(PC-1)×5,50,"Destruction, One-handed, Block, Illusion",CrimeFactionCidhnaMine; DruadachRedoubtFaction; TownCidhnaMinePrisonerFaction,No,Aggressive,No Crime,"Cidhna Mine, then Druadach Redoubt",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Uraccen: Breton Witchblade from Cidhna Mine, then Druadach Redoubt. Skills: Destruction, One-handed, Block, Illusion"
https://en.uesp.net/wiki/Skyrim:Adara,Adara,Redguard,Female,Child,65,0,80,One-handed,CrimeFactionReach; Jeweler; MarkarthEndonsHouseFaction; TownMarkarthFaction,No,Unaggressive,No Crime,,20,15,20,15,25,20,15,15,15,15,15,15,15,15,20,15,20,15,Adara: Redguard Child from Unknown. Skills: One-handed
https://en.uesp.net/wiki/Skyrim:Endon,Endon,Redguard,Male,Citizen,91,67,67,"One-handed, Smithing",CrimeFactionReach; MarkarthDoubterFaction; MarkarthEndonsHouseFaction; MarkarthSilverBloodPatronFaction; Thieves Guild No Pickpocketing Faction; TownMarkarthFaction,Yes,Unaggressive,No Crime,,20,15,20,15,25,20,15,15,15,15,15,15,15,15,20,15,20,15,"Endon: Redguard Citizen from Unknown. Skills: One-handed, Smithing"
https://en.uesp.net/wiki/Skyrim:Kerah,Kerah,Redguard,Female,Pawnbroker,50,50,50,,CrimeFactionReach; MarkarthEndonsHouseFaction; MarkarthSilverBloodPatronFaction; ServicesMarkarthJewelryVendor; TownMarkarthFaction,No,Unaggressive,No Crime,,20,15,20,15,25,20,15,15,15,15,15,15,15,15,20,15,20,15,Kerah: Redguard Pawnbroker from Unknown. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Markarth_City_Guard,Markarth City Guard,Nord,Male,Soldier,,,,,Imperial Legion; CrimeFactionReach; Imperial Legion; NPC faction; Guard Faction; Markarth Guard; GuardFaction,No,Indeterminate,Indeterminate,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Markarth City Guard: Nord Soldier from Unknown. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Bothela,Bothela,Breton,Female,Apothecary,91,67,67,"Alchemy, Speech",CrimeFactionReach; MarkarthHagsCureFaction; ServicesMarkarthHagsCure; TownMarkarthFaction,No,Unaggressive,No Crime,,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Bothela: Breton Apothecary from Unknown. Skills: Alchemy, Speech"
https://en.uesp.net/wiki/Skyrim:Muiri,Muiri,Breton,Female,Apothecary,50,50,50,"Alchemy, Speech, Pickpocket, Sneak",CrimeFactionReach; MarkarthHagsCureFaction; MarkarthMuiriFaction; PotentialMarriageFaction; ServicesMarkarthHagsCure; TownMarkarthFaction,"Yes, until end of Mourning Never Comes",Unaggressive,No Crime,,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Muiri: Breton Apothecary from Unknown. Skills: Alchemy, Speech, Pickpocket, Sneak"
https://en.uesp.net/wiki/Skyrim:Brother_Verulus,Brother Verulus,Imperial,Male,Priest,92,50,83,Restoration,CrimeFactionReach; DA11VerulusAllyFaction; DA11VerulusFaction; MarkarthHallofDeadFaction; MarkarthKeepFaction; Thieves Guild No Pickpocketing Faction; TownMarkarthFaction,"Yes, until the final part of The Taste of Death",Unaggressive,No Crime,Hall of the Dead (Initially Understone Keep),15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,Brother Verulus: Imperial Priest from Hall of the Dead (Initially Understone Keep). Skills: Restoration
https://en.uesp.net/wiki/Skyrim:Eola,Eola,Breton,Female,Nightblade,50+(PC-1)×8.3,50+(PC-1)×3.3,50+(PC-1)×3.3,"Destruction, Sneak, Alteration, One-handed",DA11CannibalFaction; MarkarthHallofDeadFaction; PotentialFollowerFaction; Thieves Guild No Pickpocketing Faction,No,Aggressive,Any Crime,"Hall of the Dead, Reachcliff Cave (after personal quest)",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Eola: Breton Nightblade from Hall of the Dead, Reachcliff Cave (after personal quest). Skills: Destruction, Sneak, Alteration, One-handed"
https://en.uesp.net/wiki/Skyrim:Daighre,Daighre,Breton,Female,Miner,91,67,67,"Alchemy, Conjuration",CrimeFactionReach; JobMinerFaction; LeftHandDaighresHouseFaction; TownLeftHandMineFaction,No,Unaggressive,No Crime,Daighre's House,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Daighre: Breton Miner from Daighre's House. Skills: Alchemy, Conjuration"
https://en.uesp.net/wiki/Skyrim:Erith,Erith,Breton,Female,Child,50,0,50,Conjuration,CrimeFactionReach; LeftHandDaighresHouseFaction; TownLeftHandMineFaction,No,Unaggressive,No Crime,Daighre's House,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,Erith: Breton Child from Daighre's House. Skills: Conjuration
https://en.uesp.net/wiki/Skyrim:Torom,Torom,Animals,Indeterminate,Indeterminate,21,0,24,Sneak,LeftHandDaighresHouseFaction,No,Indeterminate,Indeterminate,Left Hand Mine,23,21,23,21,28,18,15,15,12,14,17,15,11,12,17,13,14,16,Torom: Animals Indeterminate from Left Hand Mine. Skills: Sneak
https://en.uesp.net/wiki/Skyrim:Adeber,Adeber,Breton,Male,Miner,91,67,67,"Alchemy, Conjuration",CrimeFactionReach; JobMinerFaction; LeftHandMinersBarracksFaction; TownLeftHandMineFaction,No,Unaggressive,No Crime,Left Hand Mine,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Adeber: Breton Miner from Left Hand Mine. Skills: Alchemy, Conjuration"
https://en.uesp.net/wiki/Skyrim:Ennoc,Ennoc,Breton,Male,Miner,91,67,67,"Alchemy, Conjuration",CrimeFactionReach; JobMinerFaction; LeftHandMinersBarracksFaction; TownLeftHandMineFaction,No,Unaggressive,No Crime,"Miner's Barracks, Left Hand Mine",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Ennoc: Breton Miner from Miner's Barracks, Left Hand Mine. Skills: Alchemy, Conjuration"
https://en.uesp.net/wiki/Skyrim:Willem,Willem,Breton,Male,Miner,91,67,67,"Alchemy, Conjuration",CrimeFactionReach; JobMinerFaction; LeftHandMinersBarracksFaction; TownLeftHandMineFaction,No,Unaggressive,No Crime,Left Hand Miner's Barracks,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Willem: Breton Miner from Left Hand Miner's Barracks. Skills: Alchemy, Conjuration"
https://en.uesp.net/wiki/Skyrim:Gat_gro-Shargakh,Gat gro-Shargakh,Orc,Male,Miner,91,67,67,"Enchanting, Heavy Armor, Smithing",CrimeFactionReach; JobMinerFaction; KolskeggrGatFaction; LeftHandMinersBarracksFaction; PotentialMarriageFaction; TownKolskeggrMineFaction; TownLeftHandMineFaction,No,Unaggressive,No Crime,"Left Hand Mine, Pavo's House",28,25,29,25,36,34,35,37,39,40,42,44,45,47,49,51,52,54,"Gat gro-Shargakh: Orc Miner from Left Hand Mine, Pavo's House. Skills: Enchanting, Heavy Armor, Smithing"
https://en.uesp.net/wiki/Skyrim:Pavo_Attius,Pavo Attius,Imperial,Male,Miner,91,67,67,"Enchanting, Restoration",CrimeFactionReach; JobMinerFaction; KolskeggrPavoFaction; LeftHandMinersBarracksFaction; PotentialMarriageFaction; TownKolskeggrMineFaction; TownLeftHandMineFaction,No,Unaggressive,No Crime,"Left Hand Mine, Pavo's House",15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,"Pavo Attius: Imperial Miner from Left Hand Mine, Pavo's House. Skills: Enchanting, Restoration"
https://en.uesp.net/wiki/Skyrim:Skaggi_Scar-Face,Skaggi Scar-Face,Nord,Male,Miner,91,67,67,"Smithing, Two-handed",CrimeFactionReach; FavorJobsMineOreFaction; JobMinerFaction; LeftHandMineSkaggisHouseFaction; TownLeftHandMineFaction,No,Unaggressive,No Crime,Skaggi's House,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Skaggi Scar-Face: Nord Miner from Skaggi's House. Skills: Smithing, Two-handed"
https://en.uesp.net/wiki/Skyrim:Sosia_Tremellia,Sosia Tremellia,Imperial,Female,Miner,91,67,67,"Enchanting, Restoration",CrimeFactionReach; LeftHandMineSkaggisHouseFaction; TownLeftHandMineFaction,No,Unaggressive,No Crime,Left Hand Mine,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,"Sosia Tremellia: Imperial Miner from Left Hand Mine. Skills: Enchanting, Restoration"
https://en.uesp.net/wiki/Skyrim:Kaie,Kaie,Breton,Female,Nightblade,50+(PC-1)×8.3,50+(PC-1)×3.3,50+(PC-1)×3.3,"Destruction, Sneak, Alteration, One-handed",CrimeFactionCidhnaMine; DruadachRedoubtFaction; TownCidhnaMinePrisonerFaction,No,Aggressive,Any Crime,"Markarth Ruins, then Druadach Redoubt",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Kaie: Breton Nightblade from Markarth Ruins, then Druadach Redoubt. Skills: Destruction, Sneak, Alteration, One-handed"
https://en.uesp.net/wiki/Skyrim:Banning,Banning,Breton,Male,Ranger,100,50,75,"Archery, Conjuration, Light Armor",CrimeFactionReach; Favor001QuestGiverFaction; JobAnimalTrainerFaction; JobMerchantFaction; MarkarthStablesFaction; TownMarkarthFaction,No,Unaggressive,No Crime,,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Banning: Breton Ranger from Unknown. Skills: Archery, Conjuration, Light Armor"
https://en.uesp.net/wiki/Skyrim:Cedran,Cedran,Breton,Male,Bard,89,72,64,Speech,CrimeFactionReach; MarkarthSilverBloodInnFaction; MarkarthStablesFaction; TownMarkarthFaction,No,Unaggressive,No Crime,,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,Cedran: Breton Bard from Unknown. Skills: Speech
https://en.uesp.net/wiki/Skyrim:Kibell,Kibell,Nord,Male,Warrior,108,50,67,"One-handed, Block, Heavy Armor, Two-handed",BanditFriendFaction; Blood-Kin of the Orcs; Carriage System Vendors; CrimeFactionReach; Faction that is friends with all Creatures; Friends with PredatorFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Kibell: Nord Warrior from Unknown. Skills: One-handed, Block, Heavy Armor, Two-handed"
https://en.uesp.net/wiki/Skyrim:Vigilance,Vigilance,Animals,Indeterminate,Indeterminate,10+(PC-1)×10,0,20+(PC-1)×5,"Block, Sneak, Archery, One-handed",MarkarthStablesFaction; PlayerPotentialAnimalFaction,No,Indeterminate,Indeterminate,,23,21,23,21,28,18,15,15,12,14,17,15,11,12,17,13,14,16,"Vigilance: Animals Indeterminate from Unknown. Skills: Block, Sneak, Archery, One-handed"
https://en.uesp.net/wiki/Skyrim:Morven,Morven,Breton,Male,Witchblade,50+(PC-1)×10,50+(PC-1)×5,50,"Destruction, One-handed, Block, Illusion",CrimeFactionReach; MarkarthNeposHouseFaction; TownMarkarthFaction,No,Aggressive,No Crime,,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Morven: Breton Witchblade from Unknown. Skills: Destruction, One-handed, Block, Illusion"
https://en.uesp.net/wiki/Skyrim:Nepos_the_Nose,Nepos the Nose,Elder,Male,Nightblade,50+(PC-1)×8.3,50+(PC-1)×3.3,50+(PC-1)×3.3,"Destruction, Sneak, Alteration, One-handed",CrimeFactionReach; MarkarthNaiveFaction; MarkarthNeposHouseFaction; Thieves Guild No Pickpocketing Faction; TownMarkarthFaction,No,Aggressive,No Crime,,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16,"Nepos the Nose: Elder Nightblade from Unknown. Skills: Destruction, Sneak, Alteration, One-handed"
https://en.uesp.net/wiki/Skyrim:Tynan,Tynan,Breton,Male,Witchblade,50+(PC-1)×10,50+(PC-1)×5,50,"Destruction, One-handed, Block, Illusion",CrimeFactionReach; MarkarthNeposHouseFaction; TownMarkarthFaction,No,Aggressive,No Crime,,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Tynan: Breton Witchblade from Unknown. Skills: Destruction, One-handed, Block, Illusion"
https://en.uesp.net/wiki/Skyrim:Uaile,Uaile,Breton,Female,Witchblade,50+(PC-1)×10,50+(PC-1)×5,50,"Destruction, One-handed, Block, Illusion",CrimeFactionReach; MarkarthNeposHouseFaction; Prevents filling aliases in WIGreeting; Thieves Guild No Pickpocketing Faction; TownMarkarthFaction,No,Aggressive,No Crime,,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Uaile: Breton Witchblade from Unknown. Skills: Destruction, One-handed, Block, Illusion"
https://en.uesp.net/wiki/Skyrim:Ogmund,Ogmund,Nord,Male,Bard,50+(PC-1)×7.9,50+(PC-1)×4.3,50+(PC-1)×2.9,"Speech, Alteration, Illusion, Pickpocket",BardSingerFaction; CrimeFactionReach; JobBardFaction; Skill Trainer; Speechcraft Trainer; TownMarkarthFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Ogmund: Nord Bard from Unknown. Skills: Speech, Alteration, Illusion, Pickpocket"
https://en.uesp.net/wiki/Skyrim:Weylin,Weylin,Breton,Male,Witchblade,70,60,50,Conjuration,,No,Aggressive,Any Crime,The Warrens,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,Weylin: Breton Witchblade from The Warrens. Skills: Conjuration
https://en.uesp.net/wiki/Skyrim:Rogatus_Salvius,Rogatus Salvius,Elder,Male,Farmer,91,67,67,"Alchemy, Enchanting, Smithing, Archery, One-handed, Two-handed",CrimeFactionReach; JobFarmerFaction; TownSalviusFarmFaction,No,Unaggressive,No Crime,,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16,"Rogatus Salvius: Elder Farmer from Unknown. Skills: Alchemy, Enchanting, Smithing, Archery, One-handed, Two-handed"
https://en.uesp.net/wiki/Skyrim:Vigdis_Salvius,Vigdis Salvius,Elder,Female,Farmer,91,67,67,"Alchemy, Enchanting, Smithing, Archery, One-handed, Two-handed",CrimeFactionReach; FavorJobsGatherWheatFaction; JobFarmerFaction; TownSalviusFarmFaction,No,Unaggressive,No Crime,,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16,"Vigdis Salvius: Elder Farmer from Unknown. Skills: Alchemy, Enchanting, Smithing, Archery, One-handed, Two-handed"
https://en.uesp.net/wiki/Skyrim:Frabbi,Frabbi,Nord,Female,Food Vendor,91,67,67,"Speech, One-handed, Pickpocket, Two-handed",CrimeFactionReach; MS02VictimsFaction; MarkarthKlepprFrabbiFaction; MarkarthNaiveFaction; MarkarthSilverBloodInnFaction; MarkarthSilverBloodInnWorkerFaction; ServicesMarkarthSilverFishInn; TownMarkarthFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Frabbi: Nord Food Vendor from Unknown. Skills: Speech, One-handed, Pickpocket, Two-handed"
